E:\Projetos_Clip\document-generator\src\main\java\br\com\goclip\model\template\pdf\PdfGenerator.java,generatePDF(InputStream inputStream),36fe53730661fe415cf99db71f670fdeabcc88a9,4,16bd16ba2ca0f4256b4fbc0e2f2fb9f40d8d92e4,3
E:\Projetos_Clip\document-generator\src\main\java\br\com\goclip\model\template\pdf\PdfGenerator.java,generatePDF(InputStream inputStream),891c0f0f4c8684ee2362429b4934b63af32f6524,8,75ecfc74fa8d242b801f47e703ca23b86d7c08b7,7
E:\Projetos_Clip\document-generator\src\main\java\br\com\goclip\model\template\pdf\PdfGenerator.java,generatePDF(InputStream inputStream),75ecfc74fa8d242b801f47e703ca23b86d7c08b7,7,832168db158072e8e2955eb5900cff13486b613a,4
E:\Projetos_Clip\document-generator\src\main\java\br\com\goclip\model\template\pdf\PdfGenerator.java,generatePDF(InputStream inputStream),d0b2eeece48f1f930970c19afe9005889479c25e,7,cc105d40f1d9420826dd330791753c2a29fac127,4
E:\Projetos_Clip\document-generator\src\test\java\br\com\goclip\template\html\HtmlGeneratorTest.java,shouldGenerateHtml(),75ecfc74fa8d242b801f47e703ca23b86d7c08b7,22,832168db158072e8e2955eb5900cff13486b613a,3
E:\Projetos_Clip\document-generator\src\main\java\br\com\goclip\model\template\pdf\PdfGenerator.java,convertPDFFile(String resourceOutput),891c0f0f4c8684ee2362429b4934b63af32f6524,5,75ecfc74fa8d242b801f47e703ca23b86d7c08b7,4
E:\Projetos_Clip\document-generator\src\test\java\br\com\goclip\model\template\pdf\PdfGeneratorTest.java,shouldGeneratePDFFromHTML(),79b69c0ca3b6996ddb25688cf11e5a3690e1750d,9,8577ff3a8937a24d15f3581137b923cc12990cbc,8
E:\Projetos_Clip\document-generator\src\test\java\br\com\goclip\model\template\html\HtmlGeneratorTest.java,shouldGenerateHtml(),5a1e5837643cca11b09921900381baf3fd33890a,22,36fe53730661fe415cf99db71f670fdeabcc88a9,3
E:\Projetos_Clip\document-generator\src\test\java\br\com\goclip\controller\DocumentControllerTest.java,shouldGenerateDocument(),5a1e5837643cca11b09921900381baf3fd33890a,3,36fe53730661fe415cf99db71f670fdeabcc88a9,2
E:\Projetos_Clip\document-generator\src\test\java\br\com\goclip\controller\DocumentControllerTest.java,shouldGenerateDocument(),840ff1474f491b618f0995ebb0139f7ba6e87727,3,865d998f2ccbf094f37ee9330b9aa6d63047c979,2
E:\Projetos_Clip\document-generator\src\main\java\br\com\goclip\model\template\TemplateService.java,"generateDocument(JsonNode documentJson,String documentType)",5a1e5837643cca11b09921900381baf3fd33890a,4,36fe53730661fe415cf99db71f670fdeabcc88a9,3
